row,brand,day,value,variation,sim_num,bariation,statistic
"44355","all",385,45,"decided",3,"None","simulation"
"44386","all",386,95,"active",3,"None","simulation"
"44387","all",386,49,"decided",3,"None","simulation"
"44418","all",387,84,"active",3,"None","simulation"
"44419","all",387,60,"decided",3,"None","simulation"
"44450","all",388,86,"active",3,"None","simulation"
"44451","all",388,57,"decided",3,"None","simulation"
"44482","all",389,85,"active",3,"None","simulation"
"44483","all",389,59,"decided",3,"None","simulation"
"44514","all",390,94,"active",3,"None","simulation"
"44515","all",390,7,"decided",3,"None","simulation"
"44546","all",391,92,"active",3,"None","simulation"
"44547","all",391,12,"decided",3,"None","simulation"
"44578","all",392,84,"active",3,"None","simulation"
"44579","all",392,15,"decided",3,"None","simulation"
"44610","all",393,89,"active",3,"None","simulation"
"44611","all",393,12,"decided",3,"None","simulation"
"44642","all",394,91,"active",3,"None","simulation"
"44643","all",394,17,"decided",3,"None","simulation"
"44674","all",395,96,"active",3,"None","simulation"
"44675","all",395,16,"decided",3,"None","simulation"
"44706","all",396,98,"active",3,"None","simulation"
"44707","all",396,16,"decided",3,"None","simulation"
"44738","all",397,97,"active",3,"None","simulation"
"44739","all",397,16,"decided",3,"None","simulation"
"44770","all",398,96,"active",3,"None","simulation"
"44771","all",398,14,"decided",3,"None","simulation"
"44802","all",399,106,"active",3,"None","simulation"
"44803","all",399,11,"decided",3,"None","simulation"
"44834","all",400,104,"active",3,"None","simulation"
"44835","all",400,19,"decided",3,"None","simulation"
"44866","all",401,102,"active",3,"None","simulation"
"44867","all",401,25,"decided",3,"None","simulation"
"44898","all",402,103,"active",3,"None","simulation"
"44899","all",402,24,"decided",3,"None","simulation"
"44930","all",403,107,"active",3,"None","simulation"
"44931","all",403,24,"decided",3,"None","simulation"
"44962","all",404,108,"active",3,"None","simulation"
"44963","all",404,26,"decided",3,"None","simulation"
"44994","all",405,104,"active",3,"None","simulation"
"44995","all",405,25,"decided",3,"None","simulation"
"45026","all",406,109,"active",3,"None","simulation"
"45027","all",406,22,"decided",3,"None","simulation"
"45058","all",407,107,"active",3,"None","simulation"
"45059","all",407,31,"decided",3,"None","simulation"
"45090","all",408,107,"active",3,"None","simulation"
"45091","all",408,35,"decided",3,"None","simulation"
"45122","all",409,107,"active",3,"None","simulation"
"45123","all",409,34,"decided",3,"None","simulation"
"45154","all",410,102,"active",3,"None","simulation"
"45155","all",410,39,"decided",3,"None","simulation"
"45186","all",411,102,"active",3,"None","simulation"
"45187","all",411,38,"decided",3,"None","simulation"
"45218","all",412,103,"active",3,"None","simulation"
"45219","all",412,38,"decided",3,"None","simulation"
"45250","all",413,102,"active",3,"None","simulation"
"45251","all",413,39,"decided",3,"None","simulation"
"45282","all",414,103,"active",3,"None","simulation"
"45283","all",414,40,"decided",3,"None","simulation"
"45314","all",415,104,"active",3,"None","simulation"
"45315","all",415,45,"decided",3,"None","simulation"
"45346","all",416,99,"active",3,"None","simulation"
"45347","all",416,50,"decided",3,"None","simulation"
"45378","all",417,97,"active",3,"None","simulation"
"45379","all",417,47,"decided",3,"None","simulation"
"45410","all",418,101,"active",3,"None","simulation"
"45411","all",418,46,"decided",3,"None","simulation"
"45442","all",419,104,"active",3,"None","simulation"
"45443","all",419,46,"decided",3,"None","simulation"
"45474","all",420,104,"active",3,"None","simulation"
"45475","all",420,8,"decided",3,"None","simulation"
"45506","all",421,103,"active",3,"None","simulation"
"45507","all",421,11,"decided",3,"None","simulation"
"45538","all",422,103,"active",3,"None","simulation"
"45539","all",422,18,"decided",3,"None","simulation"
"45570","all",423,104,"active",3,"None","simulation"
"45571","all",423,13,"decided",3,"None","simulation"
"45602","all",424,103,"active",3,"None","simulation"
"45603","all",424,12,"decided",3,"None","simulation"
"45634","all",425,104,"active",3,"None","simulation"
"45635","all",425,12,"decided",3,"None","simulation"
"45666","all",426,102,"active",3,"None","simulation"
"45667","all",426,15,"decided",3,"None","simulation"
"45698","all",427,106,"active",3,"None","simulation"
"45699","all",427,19,"decided",3,"None","simulation"
"45730","all",428,106,"active",3,"None","simulation"
"45731","all",428,26,"decided",3,"None","simulation"
"45762","all",429,104,"active",3,"None","simulation"
"45763","all",429,32,"decided",3,"None","simulation"
"45794","all",430,103,"active",3,"None","simulation"
"45795","all",430,31,"decided",3,"None","simulation"
"45826","all",431,106,"active",3,"None","simulation"
"45827","all",431,34,"decided",3,"None","simulation"
"45858","all",432,99,"active",3,"None","simulation"
"45859","all",432,39,"decided",3,"None","simulation"
"45890","all",433,96,"active",3,"None","simulation"
"45891","all",433,40,"decided",3,"None","simulation"
"45922","all",434,96,"active",3,"None","simulation"
"45923","all",434,40,"decided",3,"None","simulation"
"45954","all",435,92,"active",3,"None","simulation"
"45955","all",435,49,"decided",3,"None","simulation"
"45986","all",436,92,"active",3,"None","simulation"
"45987","all",436,54,"decided",3,"None","simulation"
"46018","all",437,97,"active",3,"None","simulation"
"46019","all",437,53,"decided",3,"None","simulation"
"46050","all",438,97,"active",3,"None","simulation"
"46051","all",438,55,"decided",3,"None","simulation"
"46082","all",439,102,"active",3,"None","simulation"
"46083","all",439,53,"decided",3,"None","simulation"
"46114","all",440,104,"active",3,"None","simulation"
"46115","all",440,55,"decided",3,"None","simulation"
"46146","all",441,104,"active",3,"None","simulation"
"46147","all",441,55,"decided",3,"None","simulation"
"46178","all",442,107,"active",3,"None","simulation"
"46179","all",442,59,"decided",3,"None","simulation"
"46210","all",443,102,"active",3,"None","simulation"
"46211","all",443,66,"decided",3,"None","simulation"
"46242","all",444,110,"active",3,"None","simulation"
"46243","all",444,64,"decided",3,"None","simulation"
"46274","all",445,109,"active",3,"None","simulation"
"46275","all",445,69,"decided",3,"None","simulation"
"46306","all",446,108,"active",3,"None","simulation"
"46307","all",446,66,"decided",3,"None","simulation"
"46338","all",447,111,"active",3,"None","simulation"
"46339","all",447,66,"decided",3,"None","simulation"
"46370","all",448,113,"active",3,"None","simulation"
"46371","all",448,68,"decided",3,"None","simulation"
"46402","all",449,113,"active",3,"None","simulation"
"46403","all",449,70,"decided",3,"None","simulation"
"46434","all",450,112,"active",3,"None","simulation"
"46435","all",450,12,"decided",3,"None","simulation"
"46466","all",451,113,"active",3,"None","simulation"
"46467","all",451,15,"decided",3,"None","simulation"
"46498","all",452,110,"active",3,"None","simulation"
"46499","all",452,18,"decided",3,"None","simulation"
"46530","all",453,106,"active",3,"None","simulation"
"46531","all",453,16,"decided",3,"None","simulation"
"46562","all",454,109,"active",3,"None","simulation"
"46563","all",454,12,"decided",3,"None","simulation"
"46594","all",91,118,"active",4,"None","simulation"
"46595","all",91,14,"decided",4,"None","simulation"
"46626","all",92,117,"active",4,"None","simulation"
"46627","all",92,19,"decided",4,"None","simulation"
"46658","all",93,112,"active",4,"None","simulation"
"46659","all",93,27,"decided",4,"None","simulation"
"46690","all",94,117,"active",4,"None","simulation"
"46691","all",94,20,"decided",4,"None","simulation"
"46722","all",95,122,"active",4,"None","simulation"
"46723","all",95,21,"decided",4,"None","simulation"
"46754","all",96,117,"active",4,"None","simulation"
"46755","all",96,26,"decided",4,"None","simulation"
"46786","all",97,119,"active",4,"None","simulation"
"46787","all",97,19,"decided",4,"None","simulation"
"46818","all",98,125,"active",4,"None","simulation"
"46819","all",98,18,"decided",4,"None","simulation"
"46850","all",99,127,"active",4,"None","simulation"
"46851","all",99,23,"decided",4,"None","simulation"
"46882","all",100,120,"active",4,"None","simulation"
"46883","all",100,34,"decided",4,"None","simulation"
"46914","all",101,122,"active",4,"None","simulation"
"46915","all",101,29,"decided",4,"None","simulation"
"46946","all",102,123,"active",4,"None","simulation"
"46947","all",102,31,"decided",4,"None","simulation"
"46978","all",103,126,"active",4,"None","simulation"
"46979","all",103,28,"decided",4,"None","simulation"
"47010","all",104,131,"active",4,"None","simulation"
"47011","all",104,27,"decided",4,"None","simulation"
"47042","all",105,126,"active",4,"None","simulation"
"47043","all",105,36,"decided",4,"None","simulation"
"47074","all",106,125,"active",4,"None","simulation"
"47075","all",106,39,"decided",4,"None","simulation"
"47106","all",107,129,"active",4,"None","simulation"
"47107","all",107,43,"decided",4,"None","simulation"
"47138","all",108,126,"active",4,"None","simulation"
"47139","all",108,45,"decided",4,"None","simulation"
"47170","all",109,124,"active",4,"None","simulation"
"47171","all",109,45,"decided",4,"None","simulation"
"47202","all",110,123,"active",4,"None","simulation"
"47203","all",110,41,"decided",4,"None","simulation"
"47234","all",111,127,"active",4,"None","simulation"
"47235","all",111,37,"decided",4,"None","simulation"
"47266","all",112,125,"active",4,"None","simulation"
"47267","all",112,43,"decided",4,"None","simulation"
"47298","all",113,126,"active",4,"None","simulation"
"47299","all",113,49,"decided",4,"None","simulation"
"47330","all",114,127,"active",4,"None","simulation"
"47331","all",114,56,"decided",4,"None","simulation"
"47362","all",115,130,"active",4,"None","simulation"
"47363","all",115,53,"decided",4,"None","simulation"
"47394","all",116,130,"active",4,"None","simulation"
"47395","all",116,55,"decided",4,"None","simulation"
"47426","all",117,133,"active",4,"None","simulation"
"47427","all",117,49,"decided",4,"None","simulation"
"47458","all",118,137,"active",4,"None","simulation"
"47459","all",118,50,"decided",4,"None","simulation"
"47490","all",119,132,"active",4,"None","simulation"
"47491","all",119,56,"decided",4,"None","simulation"
"47522","all",120,137,"active",4,"None","simulation"
"47523","all",120,12,"decided",4,"None","simulation"
"47554","all",121,132,"active",4,"None","simulation"
"47555","all",121,21,"decided",4,"None","simulation"
"47586","all",122,132,"active",4,"None","simulation"
"47587","all",122,19,"decided",4,"None","simulation"
"47618","all",123,131,"active",4,"None","simulation"
"47619","all",123,19,"decided",4,"None","simulation"
"47650","all",124,128,"active",4,"None","simulation"
"47651","all",124,21,"decided",4,"None","simulation"
"47682","all",125,129,"active",4,"None","simulation"
"47683","all",125,18,"decided",4,"None","simulation"
"47714","all",126,128,"active",4,"None","simulation"
"47715","all",126,21,"decided",4,"None","simulation"
"47746","all",127,131,"active",4,"None","simulation"
"47747","all",127,27,"decided",4,"None","simulation"
"47778","all",128,124,"active",4,"None","simulation"
"47779","all",128,37,"decided",4,"None","simulation"
"47810","all",129,122,"active",4,"None","simulation"
"47811","all",129,37,"decided",4,"None","simulation"
"47842","all",130,116,"active",4,"None","simulation"
"47843","all",130,40,"decided",4,"None","simulation"
"47874","all",131,117,"active",4,"None","simulation"
"47875","all",131,39,"decided",4,"None","simulation"
"47906","all",132,119,"active",4,"None","simulation"
"47907","all",132,37,"decided",4,"None","simulation"
"47938","all",133,115,"active",4,"None","simulation"
"47939","all",133,38,"decided",4,"None","simulation"
"47970","all",134,119,"active",4,"None","simulation"
"47971","all",134,40,"decided",4,"None","simulation"
"48002","all",135,115,"active",4,"None","simulation"
"48003","all",135,48,"decided",4,"None","simulation"
"48034","all",136,120,"active",4,"None","simulation"
"48035","all",136,43,"decided",4,"None","simulation"
"48066","all",137,120,"active",4,"None","simulation"
"48067","all",137,46,"decided",4,"None","simulation"
"48098","all",138,114,"active",4,"None","simulation"
"48099","all",138,45,"decided",4,"None","simulation"
"48130","all",139,115,"active",4,"None","simulation"
"48131","all",139,40,"decided",4,"None","simulation"
"48162","all",140,112,"active",4,"None","simulation"
"48163","all",140,47,"decided",4,"None","simulation"
"48194","all",141,116,"active",4,"None","simulation"
"48195","all",141,51,"decided",4,"None","simulation"
"48226","all",142,116,"active",4,"None","simulation"
"48227","all",142,57,"decided",4,"None","simulation"
"48258","all",143,117,"active",4,"None","simulation"
"48259","all",143,60,"decided",4,"None","simulation"
"48290","all",144,112,"active",4,"None","simulation"
"48291","all",144,58,"decided",4,"None","simulation"
"48322","all",145,117,"active",4,"None","simulation"
"48323","all",145,55,"decided",4,"None","simulation"
"48354","all",146,117,"active",4,"None","simulation"
"48355","all",146,56,"decided",4,"None","simulation"
"48386","all",147,115,"active",4,"None","simulation"
"48387","all",147,61,"decided",4,"None","simulation"
"48418","all",148,120,"active",4,"None","simulation"
"48419","all",148,63,"decided",4,"None","simulation"
"48450","all",149,126,"active",4,"None","simulation"
"48451","all",149,68,"decided",4,"None","simulation"
"48482","all",150,121,"active",4,"None","simulation"
